nombre_de_usuario,genero,edad,pais,tipo_de_subscripcion,tiempo_de_escucha,canciones_escuchadas_por_dia,omision,tipo_de_dispositivo,anuncios_escuchados_por_semana,escucha_sin_conexion,cancelado
6229,otro,52,canada,pago,117,83,auto%#,web,0,1,1
6230,masculino,23,india,pago,215,42,0.33,web,0,1,0
6231,femenino,41,francia,estudiante,66,3,0.55,web,0,1,0
6232,masculino,31,estados unidos,gratis,17,97,0.07,web,30,0,0
6233,masculino,23,india,familiar,219,79,0.28,web,0,1,0
6234,femenino,45,australia,gratis,246,6,0.22,web,45,0,1
6235,masculino,38,pakistan,gratis,30,64,0.04,celular,42,1,0
6236,otro,44,alemania,familiar,141,72,0.17,celular,0,1,0
6237,otro,51,canada,gratis,42,22,0.43,computador,39,0,0
6238,masculino,20,francia,pago,188,32,0.48,celular,0,1,0
6239,femenino,46,reino unido,pago,56,96,0.58,computador,0,1,0
6240,masculino,21,canada,gratis,93,99,0.1,computador,22,0,0
6241,masculino,19,india,estudiante,89,74,0.33,celular,0,1,0
6242,femenino,36,estados unidos,familiar,133,6,0.59,celular,0,1,0
6243,femenino,41,pakistan,gratis,201,54,0.55,celular,35,0,1
6244,otro,29,estados unidos,familiar,279,6,0.46,web,0,1,0
6245,otro,46,alemania,familiar,101,13,0.08,celular,0,1,0
6246,femenino,59,estados unidos,familiar,259,59,0.05,computador,0,1,0
6247,masculino,29,canada,estudiante,181,28,0.34,celular,0,1,1
6248,femenino,47,alemania,pago,158,36,0.53,web,0,1,0
6249,otro,41,pakistan,estudiante,236,9,0.08,computador,0,1,1
6250,otro,50,canada,familiar,235,3,0.55,web,0,1,1
6251,femenino,16,alemania,pago,32,68,0.44,celular,0,1,0
6252,otro,38,pakistan,gratis,45,97,0.56,celular,13,0,0
6253,femenino,56,pakistan,estudiante,20,55,0.38,celular,0,1,1
6254,otro,19,india,pago,11,41,0.05,celular,0,1,0
6255,otro,57,estados unidos,pago,33,50,0.48,web,0,1,0
6256,otro,27,canada,estudiante,213,98,0.34,web,0,1,0
6257,femenino,40,francia,pago,262,64,0.15,celular,0,1,1
6258,femenino,32,francia,estudiante,80,85,0.34,celular,0,1,0
6259,femenino,16,reino unido,estudiante,68,51,0.43,web,0,1,0
6260,femenino,34,francia,estudiante,102,56,0.12,web,0,1,0
6261,femenino,17,estados unidos,estudiante,298,37,0.22,computador,0,1,1
6262,femenino,45,reino unido,pago,192,85,0.05,computador,0,1,0
6263,masculino,38,pakistan,familiar,174,18,0.53,celular,0,1,0
6264,femenino,22,reino unido,gratis,273,35,0.16,web,36,0,0
6265,masculino,38,pakistan,familiar,277,90,0.26,computador,0,1,0
6266,otro,44,australia,estudiante,204,50,0.34,web,0,1,0
6267,masculino,59,canada,estudiante,23,14,0.47,computador,0,1,0
6268,femenino,52,alemania,pago,273,61,0.49,computador,0,1,0
6269,otro,54,estados unidos,familiar,109,32,0.54,web,0,1,0
6270,masculino,40,india,estudiante,57,56,0.06,celular,0,1,0
6271,masculino,55,canada,estudiante,294,96,0.14,web,0,1,0
6272,femenino,20,alemania,gratis,88,83,0.55,celular,32,0,1
6273,femenino,51,canada,pago,154,70,0.44,computador,0,1,0
6274,otro,32,alemania,estudiante,41,47,0.48,web,0,1,1
6275,femenino,47,canada,familiar,108,50,0.04,web,0,1,1
6276,otro,27,francia,gratis,154,80,0.23,web,39,0,0
6277,otro,18,pakistan,gratis,123,81,0.34,web,28,0,0
6278,masculino,30,reino unido,pago,164,69,0.19,computador,0,1,0
6279,masculino,33,estados unidos,estudiante,28,59,0.31,computador,0,1,0
6280,otro,53,reino unido,familiar,289,10,0.39,computador,0,1,0
6281,femenino,42,canada,gratis,195,29,0.43,celular,0,0,0
6282,femenino,50,estados unidos,gratis,170,64,0.01,celular,25,0,0
6283,masculino,30,alemania,gratis,103,35,0.34,web,33,0,1
6284,femenino,38,australia,gratis,87,14,0.38,celular,18,0,0
6285,otro,50,canada,pago,36,21,0.03,web,0,1,1
6286,otro,20,alemania,familiar,172,70,0.19,computador,0,1,0
6287,masculino,18,pakistan,gratis,245,95,0.54,celular,17,0,0
6288,femenino,48,australia,pago,240,26,auto%#,computador,0,1,1
6289,femenino,51,francia,familiar,32,25,0.49,web,0,1,0
6290,femenino,57,reino unido,pago,294,54,0.58,celular,0,1,0
6291,otro,32,pakistan,estudiante,217,77,0.34,web,0,1,0
6292,femenino,26,canada,familiar,82,46,0.45,web,0,1,0
6293,otro,38,pakistan,familiar,196,77,0.51,celular,0,1,0
6294,masculino,41,india,estudiante,177,25,0.42,web,0,1,1
6295,otro,27,india,pago,223,39,0.17,web,0,1,0
6296,femenino,30,pakistan,pago,272,46,0.27,computador,0,1,0
6297,otro,31,canada,pago,11,4,0.5,celular,0,1,0
6298,masculino,20,australia,estudiante,10,76,0.49,computador,0,1,0
6299,otro,45,francia,gratis,154,88,0.23,celular,44,0,0
6300,otro,37,canada,gratis,145,82,0.13,computador,42,0,0
6301,masculino,55,francia,pago,239,66,0.1,web,0,1,0
6302,masculino,29,alemania,estudiante,217,93,0.52,computador,0,1,1
6303,otro,41,india,familiar,154,2,0.3,computador,0,1,0
6304,masculino,54,canada,pago,257,87,0.28,celular,0,1,0
6305,otro,45,francia,estudiante,203,58,0.32,web,0,1,1
6306,femenino,26,estados unidos,estudiante,154,9,0.23,web,0,1,0
6307,masculino,53,india,gratis,256,60,0.06,computador,35,0,1
6308,masculino,45,india,gratis,294,43,0.51,web,27,0,0
6309,otro,38,estados unidos,familiar,270,50,0.25,web,0,1,0
6310,otro,18,estados unidos,familiar,194,4,0.5,celular,0,1,1
6311,masculino,52,canada,pago,195,76,0.15,computador,0,1,0
6312,otro,45,canada,familiar,113,62,0.11,computador,0,1,0
6313,masculino,18,estados unidos,gratis,230,42,0.26,celular,28,0,0
6314,masculino,25,estados unidos,familiar,238,25,0.13,web,0,1,0
6315,femenino,50,india,gratis,181,2,0.12,web,20,0,0
6316,masculino,55,alemania,gratis,65,69,0.47,computador,49,0,1
6317,masculino,37,alemania,pago,149,52,0.48,web,0,1,0
6318,femenino,42,alemania,familiar,197,86,0.35,computador,0,1,0
6319,femenino,17,alemania,gratis,214,78,0.58,computador,43,0,0
6320,otro,35,australia,pago,207,33,0.29,web,0,1,1
6322,femenino,31,pakistan,pago,111,50,0.28,computador,0,1,1
6323,masculino,57,canada,gratis,269,97,0.08,computador,15,0,0
6324,masculino,52,estados unidos,pago,299,56,0.56,web,0,1,0
6325,otro,38,alemania,pago,65,54,0.23,computador,0,1,0
6326,femenino,20,australia,gratis,219,76,0.32,celular,44,0,0
6327,femenino,57,canada,gratis,103,83,0.17,celular,21,0,1
6328,otro,33,francia,pago,285,65,0.49,celular,0,1,0
6329,otro,54,alemania,gratis,19,50,0.34,computador,39,1,0
6330,masculino,51,australia,pago,160,10,0.31,computador,0,1,0
6331,femenino,54,alemania,estudiante,228,53,0.54,computador,0,1,0
6332,masculino,49,pakistan,familiar,48,43,0.46,computador,0,1,0
6333,femenino,28,australia,estudiante,155,74,0.53,web,0,1,0
6334,femenino,38,australia,gratis,294,63,0.21,celular,35,0,0
6335,otro,34,canada,familiar,154,40,0.29,celular,0,1,0
6336,otro,24,pakistan,pago,175,51,0.15,web,0,1,1
6337,otro,57,india,familiar,154,98,0.56,computador,0,1,0
6338,otro,45,india,pago,89,51,0.58,celular,0,1,0
6339,otro,41,reino unido,pago,176,81,0.41,web,0,1,0
6340,otro,37,india,gratis,106,38,0.58,web,7,0,0
6341,masculino,25,australia,familiar,45,42,0.17,web,0,1,0
6342,otro,24,francia,estudiante,154,75,0.25,web,0,1,1
6343,otro,27,estados unidos,pago,134,86,0.25,web,0,1,0
6344,otro,58,australia,pago,146,31,0.34,computador,0,1,1
6345,masculino,39,alemania,pago,74,63,0.4,web,0,1,0
6346,masculino,32,india,familiar,123,52,0.13,celular,0,1,0
6347,otro,26,canada,estudiante,267,40,0.45,celular,0,1,0
6348,masculino,20,alemania,pago,196,77,0.27,celular,0,1,0
6349,femenino,18,india,gratis,95,37,0.24,celular,7,0,1
6350,femenino,38,estados unidos,gratis,33,24,0.44,celular,33,0,1
6351,masculino,47,estados unidos,gratis,281,5,0.5,computador,39,0,1
6352,masculino,18,alemania,pago,34,44,0.15,celular,0,1,1
6353,otro,42,india,pago,104,27,0.34,web,0,1,0
6354,otro,51,francia,familiar,238,35,0.12,computador,0,1,0
6355,masculino,38,francia,pago,246,24,0.28,computador,0,1,1
6356,otro,39,estados unidos,gratis,229,41,0.13,web,34,0,0
6357,femenino,17,canada,pago,154,96,0.24,computador,0,1,0
6358,masculino,42,canada,estudiante,107,76,0.22,celular,0,1,0
6359,otro,42,reino unido,familiar,57,97,0.09,web,0,1,0
6360,otro,27,australia,pago,81,52,0.5,celular,0,1,0
6361,masculino,57,reino unido,familiar,24,35,0.3,celular,0,1,0
6362,masculino,18,pakistan,gratis,195,50,0.06,computador,6,0,0
6363,otro,38,alemania,familiar,21,71,0.3,celular,0,1,0
6364,otro,43,australia,familiar,155,58,0.34,computador,0,1,0
6365,femenino,36,estados unidos,pago,180,78,0.28,celular,0,1,0
6366,otro,35,australia,familiar,55,86,0.19,web,0,1,1
6367,femenino,57,pakistan,familiar,31,12,0.54,web,0,1,0
6368,otro,38,pakistan,familiar,63,63,0.34,web,0,1,1
6369,masculino,56,alemania,familiar,292,50,0.1,celular,0,1,0
6370,otro,28,canada,gratis,159,71,0.44,celular,25,0,0
6373,masculino,59,australia,gratis,20,98,0.37,celular,42,0,0
6374,masculino,53,canada,pago,110,53,0.48,web,0,1,0
6375,masculino,57,pakistan,familiar,295,7,0.44,computador,0,1,0
6376,femenino,24,canada,pago,27,50,0.56,celular,0,1,0
6377,femenino,38,india,gratis,101,47,0.34,celular,39,0,1
6378,masculino,53,francia,gratis,154,60,0.5,web,25,0,0
6379,masculino,37,reino unido,familiar,270,37,0.18,web,0,1,0
6380,femenino,26,reino unido,pago,60,14,0.13,computador,0,1,0
6381,otro,31,canada,gratis,110,34,0.06,computador,49,0,0
6382,otro,38,reino unido,familiar,129,50,0.59,celular,0,1,0
6383,masculino,33,estados unidos,estudiante,112,17,0.15,web,0,1,0
6384,femenino,55,pakistan,estudiante,102,63,0.24,celular,0,1,0
6385,masculino,30,pakistan,pago,192,73,0.31,celular,0,1,1
6386,masculino,43,francia,pago,299,97,0.06,computador,0,1,0
6387,femenino,26,francia,gratis,80,73,0.4,celular,5,0,0
6388,masculino,57,india,pago,213,89,0.12,celular,0,1,1
6389,otro,28,canada,pago,189,93,0.46,web,0,1,1
6390,femenino,32,india,pago,167,26,0.06,celular,0,1,1
6391,otro,56,australia,estudiante,18,41,0.33,computador,0,1,0
6392,otro,18,canada,gratis,255,33,0.55,web,45,0,0
6393,femenino,47,canada,gratis,154,87,0.56,web,24,0,0
6394,femenino,35,australia,estudiante,154,78,0.59,web,0,1,0
6395,masculino,38,francia,pago,46,54,0.2,computador,0,1,1
6396,femenino,42,pakistan,gratis,154,70,0.34,computador,33,0,0
6397,otro,44,estados unidos,estudiante,118,3,0.25,computador,0,1,0
6398,otro,48,francia,pago,72,26,0.55,web,0,1,1
6399,masculino,48,alemania,gratis,278,34,0.09,celular,13,0,1
6401,masculino,47,australia,familiar,295,60,0.12,web,0,1,0
6402,otro,58,estados unidos,familiar,251,82,0.18,computador,0,1,0
6403,masculino,20,alemania,familiar,138,6,0.44,web,0,1,0
6404,masculino,47,reino unido,gratis,119,24,0.47,computador,14,0,0
6405,femenino,44,australia,pago,43,82,0.48,celular,0,1,1
6407,otro,24,reino unido,estudiante,75,29,0.26,celular,0,1,0
6408,femenino,21,francia,pago,108,93,0.24,web,0,1,0
6409,femenino,21,estados unidos,familiar,154,96,0.02,celular,0,1,0
6410,masculino,55,pakistan,familiar,160,81,0.42,celular,0,1,1
6411,masculino,38,australia,gratis,26,15,0.59,celular,27,0,0
6412,masculino,41,canada,estudiante,64,88,0.33,web,0,1,1
6413,otro,31,francia,estudiante,299,52,0.21,computador,0,1,0
6414,femenino,38,reino unido,gratis,94,34,0.12,computador,15,0,0
6415,masculino,17,alemania,familiar,191,24,0.02,web,0,1,0
6416,femenino,49,francia,familiar,133,38,0.33,computador,0,1,0
6417,masculino,51,francia,familiar,92,58,0.0,computador,0,1,0
6418,masculino,32,estados unidos,gratis,28,11,0.19,celular,41,0,0
6419,otro,57,francia,pago,22,2,0.18,web,0,1,0
6420,femenino,59,pakistan,pago,146,70,0.58,computador,0,1,0
6421,otro,53,estados unidos,familiar,201,19,0.15,web,0,1,0
6422,masculino,57,canada,estudiante,211,7,0.6,web,0,1,0
6423,masculino,54,reino unido,gratis,185,20,0.02,web,24,0,0
6424,otro,21,reino unido,estudiante,61,13,0.6,computador,0,1,0
6425,femenino,31,australia,pago,154,19,0.47,web,0,1,1
6426,femenino,28,francia,familiar,225,73,0.35,celular,0,1,1
6427,otro,46,reino unido,gratis,126,50,0.03,web,9,0,0
6428,femenino,23,estados unidos,gratis,203,32,0.35,computador,48,1,0
6429,femenino,47,pakistan,gratis,114,86,0.16,celular,20,0,0
6430,otro,38,canada,gratis,279,83,0.55,celular,0,0,0
6431,femenino,45,australia,pago,154,40,0.34,web,0,1,0
6432,femenino,49,australia,familiar,55,12,0.21,web,0,1,0
6433,masculino,43,india,gratis,154,12,0.08,web,26,0,1
6434,otro,45,australia,estudiante,93,96,0.5,celular,0,1,0
6435,femenino,57,canada,gratis,247,32,0.32,computador,36,0,0
6436,otro,17,estados unidos,gratis,23,75,0.16,celular,46,0,0
6437,otro,46,australia,gratis,68,50,0.43,computador,34,0,1
6438,otro,38,estados unidos,pago,137,33,0.0,celular,0,1,0
6439,masculino,29,india,familiar,31,32,0.09,web,0,1,0
6440,masculino,51,estados unidos,gratis,30,46,0.34,web,28,0,0
6441,masculino,32,australia,gratis,62,43,0.01,computador,47,1,0
6442,otro,21,australia,estudiante,143,6,0.36,web,0,1,0
6443,femenino,39,canada,gratis,112,35,0.56,celular,16,0,0
6444,otro,52,francia,familiar,98,35,0.23,celular,0,1,0
6445,masculino,38,francia,familiar,81,99,0.39,celular,0,1,0
6446,otro,46,francia,estudiante,165,87,0.57,computador,0,1,0
6447,femenino,31,pakistan,familiar,154,93,0.08,web,0,1,0
6448,masculino,45,india,familiar,123,97,0.02,celular,0,1,0
6449,otro,29,estados unidos,gratis,216,86,0.53,web,28,0,1
6450,femenino,20,alemania,estudiante,293,17,0.2,web,0,1,1
6452,masculino,38,australia,gratis,196,83,0.03,computador,31,0,0
6453,masculino,41,reino unido,familiar,190,24,0.5,celular,0,1,0
6454,otro,50,australia,estudiante,266,49,0.35,computador,0,1,0
6455,otro,19,alemania,pago,200,34,0.14,web,0,1,1
6456,otro,54,india,pago,60,46,0.52,computador,25,0,1
6457,otro,46,reino unido,gratis,154,38,0.25,web,6,0,0
6458,femenino,30,estados unidos,familiar,91,47,0.33,celular,0,1,0
6459,masculino,16,reino unido,gratis,104,99,auto%#,celular,11,0,0
6460,otro,33,estados unidos,familiar,217,16,0.39,celular,0,1,0
6461,otro,47,pakistan,estudiante,187,99,0.48,web,0,1,0
6462,masculino,38,francia,familiar,98,7,0.55,computador,0,1,1
6463,otro,43,francia,familiar,188,85,0.22,web,0,1,0
6464,femenino,33,india,gratis,244,57,0.42,computador,28,0,1
6465,femenino,49,francia,pago,164,84,0.05,celular,7,0,0
6466,femenino,50,australia,familiar,295,61,0.1,computador,0,1,0
6467,otro,55,alemania,gratis,220,13,0.26,celular,21,0,1
6468,masculino,48,francia,gratis,46,58,0.57,web,21,0,1
6469,masculino,51,pakistan,familiar,127,59,0.21,web,0,1,0
6470,otro,23,australia,familiar,270,50,0.21,web,0,1,0
6471,masculino,38,alemania,gratis,151,88,0.44,web,31,0,0
6472,femenino,42,francia,gratis,122,17,0.4,web,24,0,0
6473,femenino,23,australia,estudiante,170,17,0.14,computador,0,1,0
6474,femenino,42,australia,estudiante,294,79,0.45,celular,0,1,0
6475,femenino,28,canada,gratis,29,72,0.34,computador,0,0,0
6476,masculino,33,india,estudiante,77,56,0.34,web,0,1,0
6477,masculino,20,canada,familiar,10,1,0.56,celular,0,1,0
6478,femenino,47,alemania,gratis,34,14,0.44,computador,34,0,0
6479,masculino,35,pakistan,pago,172,25,0.42,web,0,1,1
6480,masculino,35,pakistan,estudiante,78,8,0.05,celular,0,1,1
6481,masculino,54,pakistan,familiar,297,53,0.34,web,0,1,1
6482,masculino,47,reino unido,gratis,18,22,0.59,celular,43,0,0
6483,otro,49,alemania,familiar,75,81,0.57,celular,0,1,1
6484,masculino,44,pakistan,gratis,75,21,0.17,celular,19,0,0
6485,otro,21,pakistan,pago,82,73,0.26,celular,0,1,1
6486,femenino,44,australia,familiar,89,80,0.32,web,0,1,0
6487,otro,49,alemania,familiar,242,93,0.29,celular,0,1,0
6488,masculino,30,alemania,estudiante,50,29,0.16,celular,0,1,0
6489,femenino,48,australia,gratis,168,25,0.19,web,38,0,0
6490,otro,38,pakistan,familiar,217,38,0.34,computador,0,1,0
6491,femenino,48,canada,estudiante,154,16,0.45,celular,0,1,0
6492,femenino,44,pakistan,estudiante,190,36,0.27,web,0,1,0
6493,femenino,26,pakistan,familiar,123,19,0.13,web,0,1,1
6494,masculino,34,canada,familiar,47,58,0.59,web,0,1,1
6495,femenino,41,reino unido,pago,194,82,0.17,web,0,1,0
6496,masculino,44,francia,familiar,67,66,0.53,celular,0,1,0
6497,masculino,40,australia,pago,296,41,0.23,computador,13,0,0
6498,femenino,51,francia,pago,118,80,0.23,web,0,1,0
6499,otro,48,reino unido,familiar,284,97,0.15,computador,0,1,0
6500,femenino,56,pakistan,pago,245,10,0.5,web,0,1,0
6501,femenino,43,francia,pago,149,37,0.26,computador,0,1,1
6502,otro,38,alemania,familiar,281,31,0.19,celular,0,1,0
6503,masculino,36,canada,familiar,265,69,0.16,computador,0,1,0
6504,masculino,27,francia,estudiante,56,31,0.16,computador,0,1,0
6505,masculino,53,india,estudiante,43,89,0.53,computador,0,1,0
6506,femenino,27,francia,estudiante,220,93,0.34,celular,0,1,0
6507,femenino,39,australia,familiar,53,39,0.01,web,0,1,0
6508,masculino,39,india,familiar,146,32,0.41,celular,0,1,0
6509,femenino,53,india,gratis,12,90,0.09,celular,39,0,0
6510,otro,18,reino unido,familiar,154,17,0.1,computador,0,1,1
6511,otro,20,estados unidos,gratis,290,44,0.05,web,20,1,0
6512,otro,20,estados unidos,gratis,123,80,0.33,computador,22,0,0
6513,femenino,40,francia,gratis,174,12,0.2,computador,15,0,1
6514,femenino,18,india,familiar,64,41,0.54,computador,0,1,0
6515,otro,37,reino unido,pago,185,65,0.19,web,0,1,0
6516,otro,31,alemania,pago,85,92,0.18,computador,0,1,0
6517,masculino,18,india,pago,255,75,0.57,celular,0,1,0
6518,femenino,48,pakistan,familiar,162,24,0.15,computador,0,1,0
6519,femenino,37,canada,familiar,262,53,0.55,computador,0,1,0
6520,otro,21,pakistan,pago,154,46,0.44,celular,0,1,0
6521,otro,38,canada,familiar,294,33,0.07,computador,0,1,0
6522,femenino,18,pakistan,gratis,146,85,0.51,computador,19,1,0
6523,otro,43,india,gratis,105,66,0.48,computador,36,0,0
6524,otro,38,francia,pago,147,77,0.09,web,0,1,0
6525,masculino,22,canada,pago,275,18,0.12,computador,0,1,0
6526,femenino,43,australia,estudiante,299,39,auto%#,computador,0,1,0
6527,masculino,33,francia,familiar,220,81,0.16,celular,0,1,0
6528,masculino,54,canada,estudiante,154,98,0.58,web,0,1,0
6529,femenino,20,pakistan,estudiante,264,80,0.3,web,0,1,1
6530,femenino,18,canada,gratis,54,38,0.56,celular,0,0,0
6531,otro,26,canada,gratis,154,87,0.11,computador,27,0,0
6532,otro,30,canada,estudiante,43,43,0.08,web,0,1,0
6533,masculino,38,canada,pago,169,28,0.4,celular,0,1,1
6534,masculino,24,alemania,gratis,52,21,0.52,celular,5,0,0
6535,femenino,48,alemania,familiar,189,92,0.23,web,0,1,0
6536,masculino,31,estados unidos,pago,14,92,0.31,computador,0,1,0
6537,masculino,23,estados unidos,pago,51,63,0.15,web,0,1,0
6538,masculino,33,canada,estudiante,41,22,0.55,computador,0,1,1
6539,masculino,38,estados unidos,familiar,98,19,0.34,celular,0,1,0
6540,femenino,35,francia,pago,94,33,0.54,celular,0,1,1
6541,masculino,23,alemania,estudiante,261,60,0.4,computador,0,1,0
6542,masculino,19,canada,pago,180,40,0.32,web,0,1,0
6543,otro,26,canada,familiar,178,53,0.52,celular,0,1,0
6544,otro,50,australia,estudiante,31,39,0.58,celular,0,1,1
6545,otro,25,francia,familiar,299,99,0.3,computador,0,1,0
6546,femenino,41,canada,pago,240,58,0.14,computador,0,1,1
6547,masculino,42,alemania,familiar,233,45,0.02,computador,0,1,0
6548,femenino,53,india,gratis,95,88,0.31,celular,0,1,0
6549,otro,34,australia,estudiante,155,21,0.35,celular,0,1,1
6550,otro,56,india,familiar,65,68,0.05,web,0,1,1
6551,otro,31,reino unido,gratis,160,35,0.52,computador,8,0,0
6552,femenino,40,estados unidos,estudiante,129,29,0.12,web,0,1,0
6553,otro,20,australia,estudiante,290,46,0.4,computador,0,1,0
6554,otro,53,pakistan,gratis,49,70,0.11,computador,24,0,0
6555,otro,21,canada,familiar,51,86,0.03,web,0,1,0
6557,otro,38,francia,pago,154,5,0.18,computador,0,1,1
6558,otro,18,australia,familiar,200,75,0.26,web,0,1,1
6559,otro,48,india,familiar,70,70,0.06,computador,0,1,0
6560,masculino,52,india,estudiante,99,41,0.49,web,0,1,1
6561,femenino,28,alemania,familiar,202,44,0.1,computador,0,1,0
6562,otro,18,pakistan,pago,105,82,0.37,computador,0,1,0
6563,femenino,57,australia,estudiante,154,93,0.1,computador,0,1,0
6564,femenino,26,francia,estudiante,248,67,0.09,computador,0,1,0
6565,masculino,25,reino unido,gratis,164,32,0.2,computador,25,0,0
6566,masculino,54,india,pago,85,69,0.39,web,0,1,0
6567,masculino,20,canada,estudiante,26,81,0.54,computador,0,1,0
6568,masculino,32,francia,familiar,208,50,0.15,web,0,1,0
6569,otro,47,canada,familiar,28,25,0.5,web,0,1,0
